,Agent 1 Rewards,Agent 1 Rate,Agent 1 Test,Agent 2 Rewards,Agent 2 Rate,Agent 2 Test,Agent 3 Rewards,Agent 3 Rate,Agent 3 Test,Agent 4 Rewards,Agent 4 Rate,Agent 4 Test,Agent 5 Rewards,Agent 5 Rate,Agent 5 Test,Agent 6 Rewards,Agent 6 Rate,Agent 6 Test,Agent 7 Rewards,Agent 7 Rate,Agent 7 Test,Agent 8 Rewards,Agent 8 Rate,Agent 8 Test,Agent 9 Rewards,Agent 9 Rate,Agent 9 Test,Agent 10 Rewards,Agent 10 Rate,Agent 10 Test,Agent 11 Rewards,Agent 11 Rate,Agent 11 Test,Agent 12 Rewards,Agent 12 Rate,Agent 12 Test
152,-12.522759999999998,0.3,-16.06171400000025,-16.008719999999997,0.16,-16.80580400000026,-15.683279999999995,0.18,-15.505880000000273,-16.245980000000003,0.14,-15.609758000000244,-16.285979999999995,0.16,-15.94965000000025,-15.286199999999994,0.2,-15.019108000003904,-16.40864,0.16,-15.421628000000227,-14.28952,0.24,-15.657684000000263,-16.847179999999998,0.12,-16.141662000000252,-16.20448,0.16,-16.085792000000275,-15.565559999999998,0.16,-16.549762000000253,-15.486419999999999,0.18,-15.565602000000226
153,-16.406439999999996,0.14,-16.06171400000025,-15.60706,0.18,-16.80580400000026,-13.12416,0.26,-15.505880000000273,-13.72916,0.24,-15.609758000000244,-16.165319999999998,0.14,-15.94965000000025,-16.483379999999997,0.14,-15.019108000003904,-15.802299999999995,0.16,-15.421628000000227,-17.847019999999997,0.1,-15.657684000000263,-14.047159999999996,0.24,-16.141662000000252,-15.208819999999998,0.22,-16.085792000000275,-11.484979999999998,0.32,-16.549762000000253,-13.4035,0.24,-15.565602000000226
154,-11.604159999999997,0.32,-16.06171400000025,-17.48302,0.1,-16.80580400000026,-16.80474,0.12,-15.505880000000273,-16.687040000000003,0.14,-15.609758000000244,-15.96334,0.16,-15.94965000000025,-15.845059999999998,0.16,-15.019108000003904,-14.769519999999998,0.2,-15.421628000000227,-15.644119999999997,0.16,-15.657684000000263,-16.367219999999996,0.16,-16.141662000000252,-15.1257,0.2,-16.085792000000275,-15.68512,0.2,-16.549762000000253,-13.3665,0.26,-15.565602000000226
155,-17.646299999999997,0.1,-16.06171400000025,-15.366739999999998,0.18,-16.80580400000026,-15.528219999999997,0.16,-15.505880000000273,-13.16612,0.26,-15.609758000000244,-15.004579999999997,0.2,-15.94965000000025,-13.244259999999997,0.26,-15.019108000003904,-13.367759999999999,0.26,-15.421628000000227,-18.888420000000004,0.06,-15.657684000000263,-16.2879,0.16,-16.141662000000252,-18.64788,0.06,-16.085792000000275,-16.406219999999998,0.16,-16.549762000000253,-14.362860000000001,0.22,-15.565602000000226
156,-14.887319999999997,0.2,-16.06171400000025,-14.765059999999997,0.2,-16.80580400000026,-16.484679999999997,0.14,-15.505880000000273,-14.36624,0.22,-15.609758000000244,-15.883619999999999,0.16,-15.94965000000025,-15.048779999999999,0.2,-15.019108000003904,-16.323879999999996,0.14,-15.421628000000227,-14.846919999999994,0.18,-15.657684000000263,-16.324939999999998,0.14,-16.141662000000252,-14.728140000000002,0.2,-16.085792000000275,-14.804060000000002,0.18,-16.549762000000253,-16.88468,0.12,-15.565602000000226
157,-17.32424,0.1,-16.06171400000025,-14.404799999999998,0.2,-16.80580400000026,-16.729119999999998,0.14,-15.505880000000273,-17.20722,0.12,-15.609758000000244,-13.803939999999995,0.24,-15.94965000000025,-16.170719999999996,0.16,-15.019108000003904,-14.485099999999997,0.2,-15.421628000000227,-17.727959999999992,0.1,-15.657684000000263,-14.889519999999997,0.2,-16.141662000000252,-16.764340000000004,0.14,-16.085792000000275,-15.724419999999999,0.16,-16.549762000000253,-17.728020000000004,0.1,-15.565602000000226
158,-12.245559999999998,0.28,-16.06171400000025,-13.124620000000002,0.26,-16.80580400000026,-13.365599999999999,0.26,-15.505880000000273,-16.88882,0.14,-15.609758000000244,-17.44956,0.12,-15.94965000000025,-16.68654,0.14,-15.019108000003904,-14.04638,0.22,-15.421628000000227,-16.048839999999995,0.16,-15.657684000000263,-16.003980000000002,0.14,-16.141662000000252,-15.646339999999999,0.16,-16.085792000000275,-17.52862,0.1,-16.549762000000253,-15.406659999999997,0.18,-15.565602000000226
159,-16.285459999999997,0.16,-16.06171400000025,-17.126079999999998,0.12,-16.80580400000026,-15.486399999999993,0.18,-15.505880000000273,-16.089080000000003,0.16,-15.609758000000244,-13.488759999999996,0.24,-15.94965000000025,-14.484479999999998,0.22,-15.019108000003904,-15.166260000000001,0.18,-15.421628000000227,-16.29062,0.14,-15.657684000000263,-13.48722,0.24,-16.141662000000252,-15.96832,0.14,-16.085792000000275,-14.927919999999993,0.22,-16.549762000000253,-16.64364,0.14,-15.565602000000226
160,-13.486579999999996,0.26,-16.06171400000025,-16.323459999999997,0.12,-16.80580400000026,-13.60432,0.24,-15.505880000000273,-17.3664,0.1,-15.609758000000244,-18.130960000000005,0.08,-15.94965000000025,-13.484679999999996,0.24,-15.019108000003904,-16.24572,0.16,-15.421628000000227,-16.6866,0.14,-15.657684000000263,-14.724599999999995,0.2,-16.141662000000252,-16.766019999999997,0.14,-16.085792000000275,-16.204679999999996,0.14,-16.549762000000253,-11.924,0.3,-15.565602000000226
161,-14.643700000000003,0.2,-16.06171400000025,-14.370259999999998,0.2,-16.80580400000026,-18.607359999999996,0.08,-15.505880000000273,-16.205019999999998,0.14,-15.609758000000244,-16.1301,0.16,-15.94965000000025,-14.046159999999995,0.22,-15.019108000003904,-15.244339999999992,0.2,-15.421628000000227,-15.604899999999997,0.16,-15.657684000000263,-14.644519999999995,0.2,-16.141662000000252,-16.005,0.18,-16.085792000000275,-15.447099999999995,0.16,-16.549762000000253,-14.76664,0.2,-15.565602000000226
162,-16.48528,0.14,-16.06171400000025,-17.443759999999997,0.12,-16.80580400000026,-16.08448,0.14,-15.505880000000273,-15.765659999999999,0.18,-15.609758000000244,-15.48642,0.18,-15.94965000000025,-16.0492,0.16,-15.019108000003904,-16.32614,0.16,-15.421628000000227,-15.405859999999997,0.18,-15.657684000000263,-15.243279999999997,0.18,-16.141662000000252,-18.486340000000006,0.06,-16.085792000000275,-14.565819999999997,0.2,-16.549762000000253,-17.406299999999995,0.12,-15.565602000000226
163,-13.966499999999998,0.26,-16.06171400000025,-18.04582,0.08,-16.80580400000026,-16.52826,0.14,-15.505880000000273,-16.40374,0.16,-15.609758000000244,-15.966780000000002,0.16,-15.94965000000025,-15.887820000000007,0.18,-15.019108000003904,-15.724819999999998,0.18,-15.421628000000227,-17.764759999999995,0.1,-15.657684000000263,-16.08356,0.16,-16.141662000000252,-14.446379999999998,0.22,-16.085792000000275,-14.049139999999998,0.22,-16.549762000000253,-13.6053,0.26,-15.565602000000226
164,-14.684659999999997,0.22,-16.06171400000025,-16.64666,0.14,-16.80580400000026,-17.284099999999995,0.12,-15.505880000000273,-16.324160000000003,0.14,-15.609758000000244,-14.485659999999998,0.2,-15.94965000000025,-15.68944,0.18,-15.019108000003904,-16.04576,0.14,-15.421628000000227,-13.887059999999996,0.24,-15.657684000000263,-15.484559999999998,0.18,-16.141662000000252,-16.56766,0.14,-16.085792000000275,-14.526579999999994,0.2,-16.549762000000253,-15.08516,0.18,-15.565602000000226
165,-14.167379999999998,0.22,-16.06171400000025,-14.6116,0.18,-16.80580400000026,-16.084139999999994,0.16,-15.505880000000273,-16.726899999999997,0.12,-15.609758000000244,-14.005820000000002,0.22,-15.94965000000025,-16.564379999999996,0.14,-15.019108000003904,-15.964299999999998,0.16,-15.421628000000227,-17.763960000000004,0.1,-15.657684000000263,-16.730179999999997,0.14,-16.141662000000252,-14.72376,0.2,-16.085792000000275,-12.405919999999998,0.28,-16.549762000000253,-15.04426,0.2,-15.565602000000226
166,-16.724839999999997,0.14,-16.06171400000025,-14.447460000000001,0.22,-16.80580400000026,-16.0447,0.16,-15.505880000000273,-15.727340000000002,0.16,-15.609758000000244,-11.765259999999996,0.32,-15.94965000000025,-15.811159999999997,0.18,-15.019108000003904,-15.168020000000002,0.18,-15.421628000000227,-15.28642,0.18,-15.657684000000263,-15.801899999999996,0.18,-16.141662000000252,-17.766379999999998,0.1,-16.085792000000275,-16.485780000000002,0.14,-16.549762000000253,-15.64788,0.18,-15.565602000000226
167,-17.88896,0.1,-16.06171400000025,-17.204820000000005,0.12,-16.80580400000026,-18.768599999999996,0.06,-15.505880000000273,-14.526699999999998,0.22,-15.609758000000244,-15.086719999999998,0.18,-15.94965000000025,-14.9673,0.22,-15.019108000003904,-16.04396,0.18,-15.421628000000227,-17.163599999999995,0.12,-15.657684000000263,-14.683639999999993,0.2,-16.141662000000252,-15.807899999999997,0.18,-16.085792000000275,-15.403679999999998,0.18,-16.549762000000253,-16.244600000000002,0.16,-15.565602000000226
168,-14.005499999999998,0.22,-16.06171400000025,-16.887819999999998,0.14,-16.80580400000026,-14.7281,0.18,-15.505880000000273,-16.846079999999997,0.14,-15.609758000000244,-14.565859999999997,0.2,-15.94965000000025,-15.727579999999998,0.16,-15.019108000003904,-15.648380000000001,0.16,-15.421628000000227,-12.92476,0.26,-15.657684000000263,-15.80564,0.18,-16.141662000000252,-16.48796,0.16,-16.085792000000275,-14.88562,0.18,-16.549762000000253,-18.046679999999995,0.08,-15.565602000000226
169,-16.567059999999994,0.12,-16.06171400000025,-16.72518,0.14,-16.80580400000026,-14.526820000000003,0.22,-15.505880000000273,-11.127240000000002,0.32,-15.609758000000244,-16.88296,0.14,-15.94965000000025,-18.48686,0.08,-15.019108000003904,-16.4852,0.14,-15.421628000000227,-16.96562,0.12,-15.657684000000263,-14.202899999999998,0.22,-16.141662000000252,-15.724600000000002,0.16,-16.085792000000275,-15.723999999999997,0.18,-16.549762000000253,-12.166400000000001,0.3,-15.565602000000226
170,-17.368199999999998,0.12,-16.06171400000025,-16.807659999999995,0.12,-16.80580400000026,-17.52818,0.1,-15.505880000000273,-14.964419999999997,0.22,-15.609758000000244,-15.728880000000002,0.18,-15.94965000000025,-11.527039999999998,0.3,-15.019108000003904,-14.527519999999996,0.22,-15.421628000000227,-16.484699999999997,0.16,-15.657684000000263,-13.645099999999998,0.26,-16.141662000000252,-15.925679999999998,0.16,-16.085792000000275,-15.763359999999999,0.16,-16.549762000000253,-16.60252,0.14,-15.565602000000226
171,-17.727159999999998,0.1,-16.06171400000025,-16.686320000000002,0.14,-16.80580400000026,-12.845919999999996,0.28,-15.505880000000273,-18.80724,0.06,-15.609758000000244,-15.122959999999996,0.2,-15.94965000000025,-16.2855,0.16,-15.019108000003904,-15.244439999999997,0.18,-15.421628000000227,-14.405579999999997,0.22,-15.657684000000263,-18.08712,0.08,-16.141662000000252,-14.165619999999995,0.22,-16.085792000000275,-15.086319999999999,0.2,-16.549762000000253,-15.287299999999998,0.2,-15.565602000000226
172,-16.087459999999997,0.16,-16.06171400000025,-12.045120000000002,0.32,-16.80580400000026,-18.64934,0.06,-15.505880000000273,-15.685839999999999,0.16,-15.609758000000244,-15.566639999999998,0.16,-15.94965000000025,-17.368620000000004,0.1,-15.019108000003904,-15.684579999999997,0.16,-15.421628000000227,-17.84588,0.08,-15.657684000000263,-14.804479999999996,0.22,-16.141662000000252,-18.685879999999997,0.06,-16.085792000000275,-15.04802,0.2,-16.549762000000253,-13.324459999999998,0.28,-15.565602000000226
173,-17.1263,0.12,-16.06171400000025,-13.128100000000002,0.24,-16.80580400000026,-16.323459999999997,0.16,-15.505880000000273,-14.12626,0.22,-15.609758000000244,-16.204199999999997,0.16,-15.94965000000025,-13.850719999999999,0.24,-15.019108000003904,-15.28664,0.2,-15.421628000000227,-16.84706,0.14,-15.657684000000263,-13.887059999999996,0.24,-16.141662000000252,-14.56422,0.2,-16.085792000000275,-12.96574,0.26,-16.549762000000253,-19.084360000000004,0.06,-15.565602000000226
174,-14.970659999999995,0.2,-16.06171400000025,-14.084899999999998,0.24,-16.80580400000026,-16.127359999999996,0.16,-15.505880000000273,-15.325619999999999,0.18,-15.609758000000244,-17.04404,0.12,-15.94965000000025,-13.927059999999999,0.24,-15.019108000003904,-15.08356,0.2,-15.421628000000227,-14.487120000000003,0.22,-15.657684000000263,-15.483999999999996,0.18,-16.141662000000252,-14.646219999999994,0.2,-16.085792000000275,-15.923479999999998,0.14,-16.549762000000253,-15.643099999999999,0.18,-15.565602000000226
175,-16.24502,0.14,-16.06171400000025,-13.3652,0.26,-16.80580400000026,-15.286139999999998,0.2,-15.505880000000273,-14.724439999999998,0.22,-15.609758000000244,-14.246039999999994,0.22,-15.94965000000025,-13.604099999999999,0.24,-15.019108000003904,-14.968060000000001,0.2,-15.421628000000227,-15.647020000000003,0.18,-15.657684000000263,-15.48424,0.18,-16.141662000000252,-15.925459999999996,0.16,-16.085792000000275,-16.805840000000003,0.14,-16.549762000000253,-13.844259999999997,0.2,-15.565602000000226
176,-17.28506,0.12,-16.06171400000025,-14.76714,0.18,-16.80580400000026,-18.00636,0.08,-15.505880000000273,-17.485719999999997,0.1,-15.609758000000244,-14.164259999999995,0.26,-15.94965000000025,-17.20356,0.12,-15.019108000003904,-15.205139999999997,0.2,-15.421628000000227,-15.843179999999997,0.18,-15.657684000000263,-16.245859999999997,0.16,-16.141662000000252,-15.923679999999997,0.16,-16.085792000000275,-17.04632,0.12,-16.549762000000253,-14.727879999999997,0.2,-15.565602000000226
177,-16.283699999999996,0.14,-16.06171400000025,-13.804659999999998,0.24,-16.80580400000026,-16.084359999999997,0.18,-15.505880000000273,-14.809199999999999,0.22,-15.609758000000244,-13.806679999999998,0.24,-15.94965000000025,-15.803680000000002,0.18,-15.019108000003904,-15.923480000000001,0.16,-15.421628000000227,-15.484099999999998,0.2,-15.657684000000263,-15.9682,0.16,-16.141662000000252,-16.044,0.16,-16.085792000000275,-14.608119999999996,0.22,-16.549762000000253,-15.04314,0.18,-15.565602000000226
178,-17.16832,0.14,-16.06171400000025,-15.565860000000002,0.18,-16.80580400000026,-16.52614,0.12,-15.505880000000273,-17.64526,0.1,-15.609758000000244,-16.16694,0.14,-15.94965000000025,-14.8463,0.2,-15.019108000003904,-13.963679999999997,0.22,-15.421628000000227,-15.12814,0.2,-15.657684000000263,-15.082419999999997,0.18,-16.141662000000252,-14.325499999999998,0.22,-16.085792000000275,-12.845679999999994,0.26,-16.549762000000253,-14.884720000000002,0.2,-15.565602000000226
179,-14.285359999999999,0.2,-16.06171400000025,-16.647740000000002,0.12,-16.80580400000026,-15.088140000000001,0.2,-15.505880000000273,-16.605719999999998,0.14,-15.609758000000244,-19.046680000000002,0.06,-15.94965000000025,-16.60432,0.14,-15.019108000003904,-16.28592,0.16,-15.421628000000227,-16.32668,0.16,-15.657684000000263,-15.365519999999997,0.16,-16.141662000000252,-14.723159999999996,0.2,-16.085792000000275,-15.208119999999994,0.18,-16.549762000000253,-17.164579999999997,0.12,-15.565602000000226
180,-17.08494,0.12,-16.06171400000025,-17.086219999999997,0.14,-16.80580400000026,-17.166359999999997,0.12,-15.505880000000273,-15.808779999999997,0.16,-15.609758000000244,-13.56524,0.24,-15.94965000000025,-16.96494,0.12,-15.019108000003904,-15.046459999999998,0.18,-15.421628000000227,-17.689679999999996,0.12,-15.657684000000263,-17.56834,0.12,-16.141662000000252,-14.566879999999996,0.22,-16.085792000000275,-15.045880000000002,0.2,-16.549762000000253,-15.488259999999999,0.18,-15.565602000000226
181,-15.844679999999999,0.16,-16.06171400000025,-17.765340000000002,0.1,-16.80580400000026,-16.287379999999995,0.14,-15.505880000000273,-11.24714,0.32,-15.609758000000244,-15.965319999999998,0.18,-15.94965000000025,-17.88806,0.1,-15.019108000003904,-14.484599999999999,0.2,-15.421628000000227,-16.445939999999997,0.16,-15.657684000000263,-15.124959999999996,0.18,-16.141662000000252,-11.325859999999999,0.34,-16.085792000000275,-16.406779999999998,0.14,-16.549762000000253,-16.248059999999995,0.16,-15.565602000000226
182,-14.28952,0.22,-16.06171400000025,-16.564220000000002,0.14,-16.80580400000026,-15.443759999999997,0.16,-15.505880000000273,-14.124499999999998,0.22,-15.609758000000244,-15.64614,0.18,-15.94965000000025,-13.085639999999996,0.28,-15.019108000003904,-10.086680000000001,0.38,-15.421628000000227,-14.80488,0.2,-15.657684000000263,-17.206799999999998,0.12,-16.141662000000252,-14.646059999999995,0.22,-16.085792000000275,-14.0857,0.24,-16.549762000000253,-18.24394,0.08,-15.565602000000226
183,-16.04556,0.16,-16.06171400000025,-11.569840000000001,0.28,-16.80580400000026,-16.84432,0.14,-15.505880000000273,-14.243460000000002,0.22,-15.609758000000244,-15.366040000000003,0.2,-15.94965000000025,-14.847640000000002,0.22,-15.019108000003904,-13.404219999999995,0.24,-15.421628000000227,-13.247039999999993,0.24,-15.657684000000263,-15.686379999999996,0.18,-16.141662000000252,-16.366739999999997,0.16,-16.085792000000275,-12.967080000000001,0.26,-16.549762000000253,-14.087939999999996,0.22,-15.565602000000226
184,-13.489299999999998,0.26,-16.06171400000025,-17.365759999999995,0.12,-16.80580400000026,-14.405920000000002,0.22,-15.505880000000273,-14.60636,0.22,-15.609758000000244,-15.046859999999997,0.18,-15.94965000000025,-17.688,0.1,-15.019108000003904,-14.764979999999996,0.2,-15.421628000000227,-15.96702,0.16,-15.657684000000263,-16.88488,0.14,-16.141662000000252,-15.64742,0.18,-16.085792000000275,-13.444979999999996,0.24,-16.549762000000253,-17.488960000000002,0.12,-15.565602000000226
185,-14.0054,0.2,-16.06171400000025,-12.527180000000001,0.28,-16.80580400000026,-14.8055,0.2,-15.505880000000273,-13.329839999999997,0.24,-15.609758000000244,-15.966839999999998,0.16,-15.94965000000025,-16.64546,0.14,-15.019108000003904,-15.64692,0.16,-15.421628000000227,-17.20452,0.12,-15.657684000000263,-15.362959999999998,0.2,-16.141662000000252,-17.28436,0.12,-16.085792000000275,-15.007219999999993,0.2,-16.549762000000253,-16.365579999999998,0.16,-15.565602000000226
186,-13.005359999999998,0.28,-16.06171400000025,-15.207239999999999,0.18,-16.80580400000026,-14.567459999999999,0.22,-15.505880000000273,-15.929000000000004,0.16,-15.609758000000244,-15.125219999999995,0.18,-15.94965000000025,-15.2884,0.2,-15.019108000003904,-17.445860000000003,0.12,-15.421628000000227,-15.046779999999998,0.2,-15.657684000000263,-15.525279999999999,0.2,-16.141662000000252,-13.723459999999998,0.24,-16.085792000000275,-17.721939999999996,0.1,-16.549762000000253,-18.40414,0.06,-15.565602000000226
187,-15.805759999999998,0.16,-16.06171400000025,-15.163959999999998,0.2,-16.80580400000026,-15.965439999999996,0.16,-15.505880000000273,-15.684540000000002,0.16,-15.609758000000244,-18.124339999999997,0.08,-15.94965000000025,-14.766719999999994,0.2,-15.019108000003904,-17.008180000000003,0.14,-15.421628000000227,-17.284259999999996,0.12,-15.657684000000263,-14.208199999999998,0.24,-16.141662000000252,-16.80856,0.12,-16.085792000000275,-15.286280000000001,0.18,-16.549762000000253,-16.2438,0.14,-15.565602000000226
188,-13.725940000000001,0.24,-16.06171400000025,-14.927759999999996,0.2,-16.80580400000026,-17.485679999999995,0.12,-15.505880000000273,-18.726659999999995,0.06,-15.609758000000244,-16.32808,0.16,-15.94965000000025,-16.0478,0.16,-15.019108000003904,-13.965099999999993,0.22,-15.421628000000227,-15.20326,0.2,-15.657684000000263,-13.965219999999997,0.24,-16.141662000000252,-16.444879999999998,0.14,-16.085792000000275,-15.164159999999999,0.18,-16.549762000000253,-15.008,0.2,-15.565602000000226
189,-14.007019999999997,0.22,-16.06171400000025,-16.40546,0.16,-16.80580400000026,-13.92654,0.22,-15.505880000000273,-15.247659999999998,0.2,-15.609758000000244,-13.365080000000003,0.26,-15.94965000000025,-17.086499999999997,0.14,-15.019108000003904,-15.485759999999997,0.18,-15.421628000000227,-15.48408,0.18,-15.657684000000263,-14.248299999999997,0.22,-16.141662000000252,-16.08818,0.16,-16.085792000000275,-16.647979999999997,0.14,-16.549762000000253,-13.325,0.24,-15.565602000000226
190,-15.846219999999995,0.16,-16.06171400000025,-17.60276,0.1,-16.80580400000026,-16.68598,0.14,-15.505880000000273,-16.004959999999997,0.16,-15.609758000000244,-16.087759999999992,0.14,-15.94965000000025,-13.727820000000001,0.26,-15.019108000003904,-17.483859999999996,0.12,-15.421628000000227,-13.204979999999999,0.24,-15.657684000000263,-15.605479999999998,0.16,-16.141662000000252,-14.3673,0.2,-16.085792000000275,-16.084259999999997,0.14,-16.549762000000253,-18.923659999999998,0.06,-15.565602000000226
191,-16.08496,0.14,-16.06171400000025,-16.565799999999996,0.14,-16.80580400000026,-16.565039999999996,0.16,-15.505880000000273,-14.042480000000001,0.2,-15.609758000000244,-17.08384,0.12,-15.94965000000025,-16.48676,0.16,-15.019108000003904,-14.408479999999996,0.22,-15.421628000000227,-15.687879999999996,0.18,-15.657684000000263,-17.84448,0.1,-16.141662000000252,-15.286639999999998,0.2,-16.085792000000275,-14.60894,0.2,-16.549762000000253,-17.645799999999998,0.1,-15.565602000000226
192,-14.28704,0.2,-16.06171400000025,-13.084320000000002,0.28,-16.80580400000026,-17.003380000000003,0.12,-15.505880000000273,-17.405939999999998,0.1,-15.609758000000244,-16.530600000000003,0.12,-15.94965000000025,-13.728319999999998,0.24,-15.019108000003904,-15.165220000000001,0.18,-15.421628000000227,-18.526159999999997,0.08,-15.657684000000263,-17.247040000000002,0.12,-16.141662000000252,-15.4449,0.18,-16.085792000000275,-13.367299999999993,0.26,-16.549762000000253,-13.76366,0.24,-15.565602000000226
193,-14.1663,0.24,-16.06171400000025,-17.32508,0.1,-16.80580400000026,-17.531399999999998,0.1,-15.505880000000273,-16.725579999999997,0.14,-15.609758000000244,-15.566259999999998,0.16,-15.94965000000025,-14.325579999999995,0.22,-15.019108000003904,-15.924499999999998,0.16,-15.421628000000227,-17.246880000000004,0.1,-15.657684000000263,-18.085519999999995,0.1,-16.141662000000252,-15.768259999999998,0.16,-16.085792000000275,-15.604759999999999,0.18,-16.549762000000253,-16.36452,0.16,-15.565602000000226
194,-13.08598,0.26,-16.06171400000025,-18.80554,0.06,-16.80580400000026,-15.77,0.16,-15.505880000000273,-17.764019999999995,0.1,-15.609758000000244,-16.80532,0.14,-15.94965000000025,-12.7281,0.26,-15.019108000003904,-16.965040000000002,0.12,-15.421628000000227,-14.005660000000002,0.2,-15.657684000000263,-14.88402,0.18,-16.141662000000252,-16.20832,0.14,-16.085792000000275,-14.6847,0.22,-16.549762000000253,-16.56308,0.14,-15.565602000000226
195,-17.487679999999997,0.12,-16.06171400000025,-17.28322,0.12,-16.80580400000026,-16.326220000000003,0.16,-15.505880000000273,-16.64418,0.14,-15.609758000000244,-13.964059999999996,0.26,-15.94965000000025,-15.80646,0.18,-15.019108000003904,-16.80748,0.14,-15.421628000000227,-14.523599999999997,0.22,-15.657684000000263,-16.325439999999993,0.14,-16.141662000000252,-15.526560000000003,0.18,-16.085792000000275,-17.9229,0.08,-16.549762000000253,-17.488860000000003,0.12,-15.565602000000226
196,-80.07300000000001,0.0,-16.06171400000025,-58.005,1.0,-16.80580400000026,-80.01,0.0,-15.505880000000273,-80.018,0.0,-15.609758000000244,-44.1,1.0,-15.94965000000025,-80.075,0.0,-15.019108000003904,-58.002,1.0,-15.421628000000227,-52.025,1.0,-15.657684000000263,-52.001000000000005,1.0,-16.141662000000252,-30.002999999999997,2.0,-16.085792000000275,-32.019,2.0,-16.549762000000253,-36.019,2.0,-15.565602000000226
197,0.0,0.0,-16.06171400000025,0.0,0.0,-16.80580400000026,0.0,0.0,-15.505880000000273,0.0,0.0,-15.609758000000244,0.0,0.0,-15.94965000000025,0.0,0.0,-15.019108000003904,0.0,0.0,-15.421628000000227,0.0,0.0,-15.657684000000263,0.0,0.0,-16.141662000000252,0.0,0.0,-16.085792000000275,0.0,0.0,-16.549762000000253,0.0,0.0,-15.565602000000226
198,0.0,0.0,-16.06171400000025,0.0,0.0,-16.80580400000026,0.0,0.0,-15.505880000000273,0.0,0.0,-15.609758000000244,0.0,0.0,-15.94965000000025,0.0,0.0,-15.019108000003904,0.0,0.0,-15.421628000000227,0.0,0.0,-15.657684000000263,0.0,0.0,-16.141662000000252,0.0,0.0,-16.085792000000275,0.0,0.0,-16.549762000000253,0.0,0.0,-15.565602000000226
199,0.0,0.0,-16.06171400000025,0.0,0.0,-16.80580400000026,0.0,0.0,-15.505880000000273,0.0,0.0,-15.609758000000244,0.0,0.0,-15.94965000000025,0.0,0.0,-15.019108000003904,0.0,0.0,-15.421628000000227,0.0,0.0,-15.657684000000263,0.0,0.0,-16.141662000000252,0.0,0.0,-16.085792000000275,0.0,0.0,-16.549762000000253,0.0,0.0,-15.565602000000226
